ספר בראשית/א	0	<noinclude>{{תבנית:טעמי המקרא באינטרנט (עליון)}}//{{מ:שוליים|5}}//{{תבנית:משתמש:Dovi/טעמי המקרא}}//</noinclude>		
ספר בראשית/א	א	{{מ:ספר חדש|בראשית}}	{{מ:פסוק|בראשית|א|א|סדר=א|עלייה='''בראשית'''}}	"{{נוסח|{{מ:אות-ג|בְּ}}רֵאשִׁ֖ית|=מ""ס-ל ומ""ש|ל=בְּרֵאשִׁ֖ית (באות רגילה)}} בָּרָ֣א אֱלֹהִ֑ים אֵ֥ת הַשָּׁמַ֖יִם וְאֵ֥ת הָאָֽרֶץ׃"
ספר בראשית/א	ב	__	{{מ:פסוק|בראשית|א|ב}}	וְהָאָ֗רֶץ הָיְתָ֥ה תֹ֙הוּ֙ וָבֹ֔הוּ וְחֹ֖שֶׁךְ עַל־פְּנֵ֣י תְה֑וֹם וְר֣וּחַ אֱלֹהִ֔ים מְרַחֶ֖פֶת עַל־פְּנֵ֥י הַמָּֽיִם׃
ספר בראשית/א	ג	__	{{מ:פסוק|בראשית|א|ג}}	וַיֹּ֥אמֶר אֱלֹהִ֖ים יְהִ֣י א֑וֹר וַֽיְהִי־אֽוֹר׃
ספר בראשית/א	ד	__	{{מ:פסוק|בראשית|א|ד}}	וַיַּ֧רְא אֱלֹהִ֛ים אֶת־הָא֖וֹר כִּי־ט֑וֹב וַיַּבְדֵּ֣ל אֱלֹהִ֔ים בֵּ֥ין הָא֖וֹר וּבֵ֥ין הַחֹֽשֶׁךְ׃
ספר בראשית/א	ה	__	{{מ:פסוק|בראשית|א|ה}}	וַיִּקְרָ֨א אֱלֹהִ֤ים{{מ:פסק}}לָאוֹר֙ י֔וֹם וְלַחֹ֖שֶׁךְ קָ֣רָא לָ֑יְלָה וַֽיְהִי־עֶ֥רֶב וַֽיְהִי־בֹ֖קֶר י֥וֹם אֶחָֽד׃
ספר בראשית/א	ו	//{{פפ}}//	{{מ:פסוק|בראשית|א|ו|עלייה=[לוי]}}	וַיֹּ֣אמֶר אֱלֹהִ֔ים יְהִ֥י רָקִ֖יעַ בְּת֣וֹךְ הַמָּ֑יִם וִיהִ֣י מַבְדִּ֔יל בֵּ֥ין מַ֖יִם לָמָֽיִם׃
ספר בראשית/א	ז	__	{{מ:פסוק|בראשית|א|ז}}	וַיַּ֣עַשׂ אֱלֹהִים֮ אֶת־הָרָקִ֒יעַ֒ וַיַּבְדֵּ֗ל בֵּ֤ין הַמַּ֙יִם֙ אֲשֶׁר֙ מִתַּ֣חַת לָרָקִ֔יעַ וּבֵ֣ין הַמַּ֔יִם אֲשֶׁ֖ר מֵעַ֣ל לָרָקִ֑יעַ וַֽיְהִי־כֵֽן׃
ספר בראשית/א	ח	__	{{מ:פסוק|בראשית|א|ח}}	וַיִּקְרָ֧א אֱלֹהִ֛ים לָֽרָקִ֖יעַ שָׁמָ֑יִם וַֽיְהִי־עֶ֥רֶב וַֽיְהִי־בֹ֖קֶר י֥וֹם שֵׁנִֽי׃
ספר בראשית/א	ט	//{{פפ}}//	{{מ:פסוק|בראשית|א|ט|עלייה=[ישראל]}}	וַיֹּ֣אמֶר אֱלֹהִ֗ים יִקָּו֨וּ הַמַּ֜יִם מִתַּ֤חַת הַשָּׁמַ֙יִם֙ אֶל־מָק֣וֹם אֶחָ֔ד וְתֵרָאֶ֖ה הַיַּבָּשָׁ֑ה וַֽיְהִי־כֵֽן׃
ספר בראשית/א	י	__	{{מ:פסוק|בראשית|א|י}}	וַיִּקְרָ֨א אֱלֹהִ֤ים{{מ:פסק}}לַיַּבָּשָׁה֙ אֶ֔רֶץ וּלְמִקְוֵ֥ה הַמַּ֖יִם קָרָ֣א יַמִּ֑ים וַיַּ֥רְא אֱלֹהִ֖ים כִּי־טֽוֹב׃
ספר בראשית/א	יא	__	{{מ:פסוק|בראשית|א|יא}}	"וַיֹּ֣אמֶר אֱלֹהִ֗ים תַּֽדְשֵׁ֤א הָאָ֙רֶץ֙ {{נוסח|דֶּ֗שֶׁא|=ל ומ""ש ותיגאן|הקלדה=דֶּ֔שֶׁא (ע""פ BHS) וכן במ""ג דפוס ונציה ובחלק מהדפוסים אחריו|קורן, ברויאר, דותן, מג""ה, סימנים, מכון ממרא}} עֵ֚שֶׂב מַזְרִ֣יעַ זֶ֔רַע עֵ֣ץ פְּרִ֞י עֹ֤שֶׂה פְּרִי֙ לְמִינ֔וֹ אֲשֶׁ֥ר זַרְעוֹ־ב֖וֹ עַל־הָאָ֑רֶץ וַֽיְהִי־כֵֽן׃"
ספר בראשית/א	יב	__	{{מ:פסוק|בראשית|א|יב}}	וַתּוֹצֵ֨א הָאָ֜רֶץ דֶּ֠שֶׁא עֵ֣שֶׂב מַזְרִ֤יעַ זֶ֙רַע֙ לְמִינֵ֔הוּ וְעֵ֧ץ עֹֽשֶׂה־פְּרִ֛י אֲשֶׁ֥ר זַרְעוֹ־ב֖וֹ לְמִינֵ֑הוּ וַיַּ֥רְא אֱלֹהִ֖ים כִּי־טֽוֹב׃
ספר בראשית/א	יג	__	{{מ:פסוק|בראשית|א|יג}}	וַֽיְהִי־עֶ֥רֶב וַֽיְהִי־בֹ֖קֶר י֥וֹם שְׁלִישִֽׁי׃
ספר בראשית/א	יד	//{{פפ}}//	"{{מ:פסוק|בראשית|א|יד|עלייה=[ע""כ ישראל]}}"	וַיֹּ֣אמֶר אֱלֹהִ֗ים יְהִ֤י מְאֹרֹת֙ בִּרְקִ֣יעַ הַשָּׁמַ֔יִם לְהַבְדִּ֕יל בֵּ֥ין הַיּ֖וֹם וּבֵ֣ין הַלָּ֑יְלָה וְהָי֤וּ לְאֹתֹת֙ וּלְמ֣וֹעֲדִ֔ים וּלְיָמִ֖ים וְשָׁנִֽים׃
ספר בראשית/א	טו	__	{{מ:פסוק|בראשית|א|טו}}	וְהָי֤וּ לִמְאוֹרֹת֙ בִּרְקִ֣יעַ הַשָּׁמַ֔יִם לְהָאִ֖יר עַל־הָאָ֑רֶץ {{נוסח|וַֽיְהִי־כֵֽן|ל=וַֽיְהִי־כֵֽן בגעיה ימנית}}׃
ספר בראשית/א	טז	__	{{מ:פסוק|בראשית|א|טז}}	וַיַּ֣עַשׂ אֱלֹהִ֔ים אֶת־שְׁנֵ֥י הַמְּאֹרֹ֖ת הַגְּדֹלִ֑ים אֶת־הַמָּא֤וֹר הַגָּדֹל֙ לְמֶמְשֶׁ֣לֶת הַיּ֔וֹם וְאֶת־הַמָּא֤וֹר הַקָּטֹן֙ לְמֶמְשֶׁ֣לֶת הַלַּ֔יְלָה וְאֵ֖ת הַכּוֹכָבִֽים׃
ספר בראשית/א	יז	__	{{מ:פסוק|בראשית|א|יז}}	וַיִּתֵּ֥ן אֹתָ֛ם אֱלֹהִ֖ים בִּרְקִ֣יעַ הַשָּׁמָ֑יִם לְהָאִ֖יר עַל־הָאָֽרֶץ׃
ספר בראשית/א	יח	__	{{מ:פסוק|בראשית|א|יח}}	וְלִמְשֹׁל֙ בַּיּ֣וֹם וּבַלַּ֔יְלָה {{נוסח|וּֽלְהַבְדִּ֔יל|=דפוסים|א(ס)ל=וּֽלֲהַבְדִּ֔יל (חטף)}} בֵּ֥ין הָא֖וֹר וּבֵ֣ין הַחֹ֑שֶׁךְ וַיַּ֥רְא אֱלֹהִ֖ים כִּי־טֽוֹב׃
ספר בראשית/א	יט	__	{{מ:פסוק|בראשית|א|יט}}	וַֽיְהִי־עֶ֥רֶב וַֽיְהִי־בֹ֖קֶר י֥וֹם רְבִיעִֽי׃
ספר בראשית/א	כ	//{{פפ}}//	{{מ:פסוק|בראשית|א|כ}}	וַיֹּ֣אמֶר אֱלֹהִ֔ים יִשְׁרְצ֣וּ הַמַּ֔יִם שֶׁ֖רֶץ נֶ֣פֶשׁ חַיָּ֑ה וְעוֹף֙ יְעוֹפֵ֣ף עַל־הָאָ֔רֶץ עַל־פְּנֵ֖י רְקִ֥יעַ הַשָּׁמָֽיִם׃
